positive	"I want Ihop tomorrow#weeklytweet But, I should pass"		
positive	I Need to make a Ihop run tomorrow		
negative	Putting in my 2 weeks at IHOP tomorrow but probably gonna get fired for it bc my manager is insane. Oh well.		
neutral	Not Available		
positive	Yeah I'm going to Ihop tomorrow. I'll walk if it comes down to that.		
neutral	Let's Get it On is playing at IHop right now... it's 11:30 on a Sunday and everyone just left church. Wtf IHop...		
neutral	@Mackluvable they go to a different place for brunch every Saturday. They started the tradition with IHOP		
positive	@jackjoneshii u boys ready to hand out more pancakes than they make at IHOP this sat night		
positive	Not Available		
neutral	Not Available		
positive	Not Available		
positive	Wonder if she wanna to go to ihop tomorrow		
positive	Not Available		
positive	Not Available		
positive	Friday at IHOP it was like 11:30 and I felt like it was 3 in the morning. I was so done.		
positive	If @baileewallace6 doesn't get IHOP with me Friday now we is gonna have some serious problems.		
neutral	"@BrodyismeFriend Friday AMs, I bring Mom to IHOP in Shrewsbury, then across the street to Trader Joes. Such is my life. #NoPersonalLife"		
positive	Cool thing about being in college is you can go get IHOP and starbs then jam to some JB on a Wednesday at 10:45 and it's not weird.		
positive	Not Available		
positive	I want IHOP tomorrow morning		
neutral	Not Available		
positive	Tomorrow morning I'm going to IHOP I gotta taste for pancakes		
positive	2nd day back at Stockton and IHOP is the only thing that can save me and @iamJoshSimpkins sounds like a normal day		
positive	Strongly considering having breakfast at IHOP tomorrow morning. Short stack with blueberry compote. I'm craving it.		
positive	Not Available		
positive	I just wanna go to ihop tomorrow		
positive	"Boy said ""I'm coming too IHOP tomorrow too!"" I said come on lol he said what time. I said 3 lmao"		
positive	one of my favorite activities is going to IHOP every Friday with the squad		
negative	Not Available		
neutral	anyone else down for IHOP with paige and I tomorrow?		
positive	Trynna go to IHOP but all my friends are asleep so I may just go by myself #WHENINDOUBTPANCAKEITOUT		
positive	IHOP wit bubba jay @GuwopoGodd_ tomorrow  he better eat too		
positive	Not Available		
positive	Who's down to go IHOP with me tomorrow morning?		
positive	@GaPeach_est1083 Me either...but we got off early friday so some coworkers went to IHOP...and the rest was history		
positive	definitely going to ihop tomorrow		
positive	Get paid next Friday so I get to buy Koko and I some food from IHOP after the game		
neutral	Not Available		
neutral	@jbach14 If i didnt have work at 9am tomorrow i really would man. Bring your family to Ihop tomorrow morning and illserve you		
neutral	I'm going to IHOP tomorrow.		
neutral	Not Available		
positive	@__BasedGoddess perfect ! Wednesday I'm done at 1150 . I'll be waiting . Can we go to IHOP one day ?		
positive	Will somebody please get Ihop or rainbow tomorrow with me		
positive	I want to go to IHOP or Friday's		
positive	Anybody with a Steak &amp; Shake or IHOP move tomorrow ??		
positive	"I am assembling an epic Pancake Posse for an IHOP run on Thursday and YOU DON'T EVEN KNOW HOW EXCITED I AM.   ...well, you might know now."		
neutral	do you work at Ihop tomorrow @carlysunshine_		
neutral	"23 Aug 00;30 #771NAS Rescue193 returned from Tresco, IoS lifted a casualty with minor injuries to RCH Treliske http://t.co/AN6WiE0iIs"		
negative	Not Available		
neutral	IOS 9 App Transport Security. Mm need to check if my 3rd party network pod supports it http://t.co/fmtcfUAdgj		
neutral	"Mar if you have an iOS device, you should download our app too: http://t.co/gl3tn2uDnD"		
negative	@jimmie_vanagon my phone does not run on latest IOS which may account for problem the other day .. time it was replaced		
positive	Not sure how to start your publication on iOS? We'll be live helping with ask me anything sessions today and Friday http://t.co/KPqqGjjh3x		
neutral	"Two Dollar Tuesday is here with Forklift 2, QuickKey for iOS and Suite for Pages for just $1.99 today:   http://t.co/BNMFOEACw5"		
neutral	"If you're not already signed up to test my iOS game, nows your chance! https://t.co/eZhIU6EDpQ"		
neutral	"YouTube Gaming Officially Launches On Web, Android, iOS On August 26: YouTube is finally going to r... http://t.co/qbhyA3kaWP #webseries"		
neutral	YouTube Gaming Launches Tomorrow with iOS and Android Apps to Go Head-to-Head with Twitch http://t.co/yZOATToeJC #ios #game		
neutral	@astrill Yashan from BBC @bbcchinese the VPN access on IOS may be limited during China's military parade? Any chance to have a chat on that?		
positive	Parkrun app for iOS downloaded Where have you been before ?Great app easier access of info &amp; ready for Saturday's run http://t.co/ZyOFhZeRIO		
positive	"Today @YouTubeGaming launches, with apps for iOS and Android devices in the US and UK, here is what you need to know http://t.co/Kf8DgnHX9b"		
positive	Got a project you want to work on? Need help with Swift? Need an excuse to hang with iOS devs on a Sat? Hang with us! http://t.co/pUWsKbDfWe		
positive	"Met with iOS Developer today. We may have a ""go"". 8-)"		
positive	#CrossSkyHigh is going IOS #saturday. For now try this http://t.co/Jrc6ktK9rT #indiedev @GamerRTer @ShoutGamers http://t.co/bkWUjKEmju		
positive	What's the best way to get audio recordings from a 3rd party app off of an iOS device? Jailbreaking isn't an option.		
positive	Five Great Free Apps and Games for iOS - August 27th Edition:  It's that time of the week again... http://t.co/QGkrIrKI28 #News #LCHBuzz		
neutral	"@clayrussell @Nostradamion looks interesting but I've ALWAYS ended up back on iOS keyboard, always glitches with iOS 8/9 3rd party ones"		
positive	"See news through the eyes of real people &amp; be your own reporter with Fresco 2.0 for iOS, coming September 8th! http://t.co/IfLPLqqsmy"		
positive	Siri knows all about #Apple's iOS event on the 9th. #GiveUsAHint http://t.co/sHmTw46ELR		
positive	"Who's ready for 0.12.1 Build 12 Tomorrow, Might be the last build till it come to iOS !"		
positive	"@facebook As I've been on FB for many years, I have a few hundred photo albums, but only the 1st 200 appear in the IOS app. Is that right?"		
positive	@Yurt try beat mp3 it may be on android i have it on ios and its fairly decent		
positive	Not Available		
neutral	Huawei Watch Pre-Order Suggests Android Wear Coming To iOS: IPhone owners who want to use Android Wear may soo... http://t.co/JQhdN5tCUV		
neutral	SpeedeNews: Rumor: Android Wear will soon work with iOS - Android Wear may be very close to working with iOS. That... http://t.co/pq0g0Z3eOy		
neutral	"Over here in NW near 11th &amp; Rhode Island, if you need a Lyft let me know !  Download the LYFT app for IOS or Android !"		
neutral	Not Available		
neutral	So today i checked my old iPod 4th gen which is on iOS 6.1.6 and it can't be upgraded further and i randomly open twitter		
negative	"@_tomcc @bartwerf please stop walking and work !! You have more than one month of late --"" The update was annonced the 29 of july, IOS wait!"		
positive	"@notch  Hi i have heard that they said MCPE update 0,12,0/0,12,1 will come today 29 august to ios but i cant see that there is the update:)"		
neutral	Not Available		
neutral	"@alexdong a follow-on guess might be that if you are female, with an iOS device, visiting the site, you may have more disposable income?"		
positive	Not Available		
neutral	Not Available		
neutral	Google Expands Android Wear Smartwatch Platform to iOS -  Google on Monday rolled out Android Wear smartwatch harmony with ...		
negative	"@DeltaAssist yes, I asked an attendant to print out a paper pass. But this was not the 1st time delta IOS app lost my login info. Annoying."		
positive	The two companies announced a partnership Monday aimed at making iOS devices and apps more compatible with... http://t.co/VeEFWrIUA9 #FF		
positive	@rwang0 zeroes in on the latest in a short video. Making iPhone &amp; iOS great for enterprises. 1st @IBM &amp; now @Cisco. https://t.co/pheh3U4uxE		
neutral	To all Nintendo fans out there; I may sound crazy when I say this but Kirby and the rainbow curse and/or Kirby canvas curse should be on iOS		
neutral	"Apple hasn't ever focused on gaming, but has enjoyed incredible success with iOS gaming. Apple TV may focus on games: http://t.co/Qn3wgy1KU7"		
neutral	@TimRaphael215 may want to pick your brains - looking to get into iOS dev myself.		
positive	The Orks are here to tell you that we're gunning for a Sept 30th release of Herald of Oblivion on iOS and Android! http://t.co/ZwGO1iDqo0		
neutral	"@deba1602 3rd party app on iOS, Does it add a keyboard or you have to type -&gt; copy -&gt; paste ? @debabrata2008"		
neutral	Not Available		
neutral	"@icj_ i have the Ipod Touch 5th and i have the IOS 8.4.1,ofc i cant downgrade because 8.4 is not being signded,so now what i supposed to do?"		
positive	Not Available		
neutral	"Google's Android Wear for iOS confirmed incompatible with Apple's HealthKit: In announcing Android Wear for iOS on Monday, Google not..."		
neutral	@LeeQVC Hi Lee my iPhone is currently operating on IOS 6do I have to put IOS7 1st or can upload IOS8 if so how do I go about it ?		
positive	wed night 7pm pacific join the The BLAST! live right here on FB as we have the founder's of the IOS app Kander on... http://t.co/XgeUKCqd6f		
positive	codigames:Do you like ARPGs?Dungeon Legends arrive to iOS on September 3rd http://t.co/17VP9iXAxj #gamedev #iphone http://t.co/vGQF11yE2H		
neutral	Jailbreaking iOS Devices May Not Be The Best Idea: Security vulnerabilities in the iOS can rarely be... http://t.co/yAATcrXOrU #security		
positive	"Come and have the FIRST EVER GO on Lumino City on iOS @SomersetHouse @nowplaythese + real models, Friday til Sunday! http://t.co/GXdkU8COnj"		
neutral	Rumor has it that a certain app is available on iOS and it's FREE.  Android coming Friday. http://t.co/JXNaqgUWaz		
neutral	@steveballin So far we've announced iOS and Android versions and we focus on them. This may change in the future though.		
neutral	"@MyersNFL May favorite one EVER on iOS is Harbaugh, it autocorrects to Garbage"		
neutral	@MKBHD do u know if the moto360 2nd gen will work with iOS devices??		
positive	"@tastywitch its the first one, with a new scenario for ios and android... it's 50% off until 8am tomorrow!"		
positive	My best guess is we should see MCPE0.12.0 submitted to IOS and Google by the end of week or into Monday if the devs have cleaned up the bugs		
positive	The next Pixel Dungeon update for Steam and iOS with a lot of new features and improvements will be released on September 4th.		
neutral	Thursday Night on KXLU! Get the @KXLU889 app for IOS or Android at http://t.co/hDxy5DKgp7 and LISTEN! http://t.co/bjODczV0MF		
neutral	Not Available		
neutral	Been using Vodafone's smart ultra 6 since Tuesday. Can't get the hang of it and finding a few faults with android. Back to IOS I think...		
neutral	"Meet your new (old) favorite endless runner for iOS, Race the Sun - Macworld http://t.co/or8gZl9CsG"		
positive	"Are you ready for our new 2048 app launch tomorrow? Build binaries for IOS, Android, Windows Phones and Tablets.... http://t.co/pmCGUUu6cL"		
neutral	@flyshorts BTW I &amp; others have run into a fair number of cataloguing issues with the Apple Music update in iOS 8.4. This may be a symptom.		
positive	Not Available		
positive	What you should look for from Apple's September 9 event: A new version of iOS will likely arrive with those sh... http://t.co/TcdFrMhODo		
neutral	Want to speed up your sharing? Automate a few things from your iOS device? Workflow may be the solution. http://t.co/cVkMkRCeDq		
positive	@RobloxLeaksFTW thank you now I may actually have a chance on ios now		
positive	articlesection classpagepAndroid Wear may be very close to working with iOS		
positive	@nicholasnieto @PurplesServer and IOS and he said thats it was no longer the 8th he said he Jinxed it and now is going to take longer.		
positive	@nicholasnieto @PurplesServer IOS is unpredictable it may not come out at the same time		
positive	@_tomcc Hey Tommaso when is the release date for 0.12 on iOS? If the answer is around the 8th thats where my school starts!		
positive	Not Available		
positive	1 DAY.#CrowdViz releases on Labor Day September 7th! An IOS app that unites blind people with sighted assistants. http://t.co/fNXqXa685P		
positive	WHO CANT WAIT FOR MINECRAFT 0.12 ON IOS BUT NOW U DONT HAVE TO WAIT CAUSE IT WILL BE SUBMITTED AT 8th september 1 day left		
neutral	It's quite funny to see iOS developers taking advantage of the new Ugmonk 6th Anniversary set!		
negative	Not Available		
positive	"@KymLang links are working fine on my IOS device. Some times on the first click I get a ""open in safari ?"" Cancel it &amp; do a 2nd click. Works"		
positive	"@darngeek all device build 14 tomorrow or official (WP,android,IOS) ? Hehe :P yay happy day for you ..."		
neutral	@_tomcc so the 12.0 for IOS will be out tomorrow correct??		
positive	Tech: Android&gt;Star Wars: Uprising launches September 10 on iOS and Android - GB: Star Wars canon is about t..http://t.co/oiTvPxGfby #mobile		
positive	Not Available		
neutral	ppl are saying starlight stage ios will be out on the 15th bitch where		
positive	Check out my ride in #CSRRacing for iOS! Try it for FREE! http://t.co/BvKgJ02yP8 now car http://t.co/PLHShHhLA0		
neutral	Apple releases what the next iPhones and IOS will be like tomorrow		
positive	You can download 0.12.0 for iOS and the show or server won't work until tomorrow be happy and SMILE MORE =)		
positive	"Those of you with iOS devices, ask Siri to ""give you a hint"" about tomorrow's Apple keynote. http://t.co/pfQkdUDchQ"		
positive	I don't operate any iOS devices anymore but I'll still tune into the big show tomorrow. Still fun to watch the event and see what's what.		
neutral	@pedstrom Not sure what you mean. Continuity doesn't require a separate 3rd device (Watch) for two (other) iOS devices to pair and share.		
negative	ok inbox on iOS has a pretty animation for the sun but thew android version doesnt :(		
neutral	Not Available		
neutral	"@MCPEsuggestions got Amazon last Thursday, got IOS last night but the update isn't showing in Google play store yet..."		
positive	Not Available		
positive	"ATTN: Beginning Oct 1st, Munzee 3.0 will be the only app available for iOS and Android. Also, 3.0.1 is in review and includes bug fixes."		
positive	Did you know that we are launching @eccgames's Tower Dwellers Gold on Android tomorrow in tandem with iOS?  https://t.co/PIBCmp1bzd		
neutral	http://t.co/DeGqRngcwk: iOS Developer  TH-Bangkok: Market Rate:  http://t.co/DeGqRngcwk: My client is the larges... http://t.co/kYSJ5sThUE		
positive	Not Available		
positive	Join the MOVable Challenge! Get your MOVband at Spirit Fest tomorrow or Thursday and move one step closer to an iPad! http://t.co/QEv1anI83s		
positive	"tomorrow is another big day in the tech world! I'm guessing a new upgraded  iPhone, iPad, and possibly new OS! http://t.co/ro5a6NIgAa"		
negative	Lost my iPad for the 2nd time today		
neutral	Not Available		
positive	Woods Club! @CHSWoodsClub Come to room 175 after school next tuesday to make iPad Stands! http://t.co/U0aqa81PWW		
neutral	A survey question ahead of tomorrow's announcements: What's the right price for an 12.9-inch iPad w stylus and keyboard cover??		
positive	"Really excited about Apple Announcing iPad Pro tomorrow. Ah, the rumor I've been wanting to be true for years. It... http://t.co/BNFovY0ZBZ"		
positive	So excited to see what #Apple announces! My wish - a huge iPad that I can draw on with a stylus http://t.co/FeTK7rajmb @WIRED #tech		
neutral	Apple might want to give devs a little info on iPad Pro before dropping it and iOS 9.1 on the market in November. ht: @apollozac		
positive	Sat next to a woman on the plane today who flipped through photos of her cat on her iPad the whole time. #spiritanimal		
positive	Tomorrow the day Apple reveals a new iPhone &amp; iPad #SoAnxious I want both items ASAP!		
positive	"Prediction for tomorrow: iPhone 6c, 6s and 6s+; a 12"" iPad and a new Apple TV with touchscreen controller. #applegenius #stillnojobthough"		
positive	"Rumor is that Apple's big announcement tomorrow is a giant iPad. Please, God -- please let them call it the MaxiPad! #AppleEvent #Apple"		
positive	"Tomorrow: Capturing Covent Garden with iPhone and iPad 9 September, 10:30am, Apple Store, Covent Garden. #Free http://t.co/HLqZo2ff8G"		
negative	"I'm at my follow limit. Rude. I will go on my iPad tomorrow and unfollow all the little bitches who ain't following back. K, bye."		
positive	Wouldn't be surprised if the new iPhone unveiled tomorrow is actually an iPad mini		
positive	@coorz00 thanks tea sounds good but gotta update the iPad 1st		
positive	Not Available		
positive	I hope they announce something different and exciting for the iPad tomorrow. It's just about time for me to get a new one #AppleEvent		
positive	"Reading @daringfireball's prelude to tomorrow's Apple event, can't help but think @gruber is the new WSJ, Bloomberg, or NYT re: iPad news."		
positive	Traded in the new computer to get an iPad. Uncle tells me new iPad will be announced tomorrow so prices should drop. http://t.co/3Xgg14mX62		
positive	"Apple's Keynote is happening tomorrow at 3am!With the expected announcement of the iPhone 6S, new Apple TV and iPad who is waking up for it?"		
neutral	Not Available		
positive	Not Available		
neutral	Not Available		
positive	Not Available		
positive	Not Available		
positive	"Does it really have iPad pro &amp; stylus, tomorrow will have answer!!!"		
neutral	@Dennisd1971 if you are using an iPhone or iPad you may not be able to view it their youtube app.  Try on your computer.		
neutral	"Tomorrow, #Apple better introduce an iPad large enough for me to stand on, with an app that'll transport me wherever I want to go. If not..."		
positive	"But with a new iPad coming out, I may be able to snag an older iPad at a decent price."		
positive	First day of school tomorrow which means it's also the first day of the season for RBI baseball on my iPad		
negative	"are yall really mad that he's paying $200 to fix a broken iPad, don't yall have bigger problems to deal with  https://t.co/bDigQfbZOd"		
positive	And Apple goes gesture controlled gaming with Apple TV. Will the phone and iPad upgrades impress?  https://t.co/nAwH8kht9B		
positive	"#Apple to unveil iPhone 6s, iPad today. For the first time they are releasing on Wednesday. All their earlier releases were on a Tuesday."		
negative	When you have 3 1/2 tests tomorrow and a lab to do but your iPad is dead so you can't do shit :):):):):):)		
negative	Not Available		
positive	"So tomorrow is the big Apple event. What do you think we'll see, iPad Pro? An iPad Stylus? Curious to see what they bring."		
neutral	Not Available		
neutral	"Checks 2.0 will not be submitted tomorrow, but I'll end up taking the extra time for a watch app, NC widget, iPad optimization, etc."		
positive	@LOHANTHONY my moms taking my iPad away tomorrow but it's worth it because I'm tweeting the KWEENT #ANTHONYCHAT		
positive	Not Available		
positive	"To prepare for the #AppleEvent tomorrow I am reminiscing over legacy apple hardware including iPod 2nd Gen, iPhone 4, iPad 2. Get Pumped!"		
positive	"Sundays vlog is processing, Monday's is exporting... You know for having to do it all on a iPad is say I'm doing pretty good."		
positive	@film_girl I'd buy the next iPad if they had Fassbender give the keynote tomorrow.		
positive	I believe the new Twitter update comes in time before tomorrow event. Might be seeing deeper integration with iPad Pro? SplitScreen!? #iOS		
positive	"Tomorrow, Apple Inc. will introduce the 6S, a new Apple TV and the iPad Pro."		
negative	Accidentally left iPad sitting in the sun too long. Had to stash her in the freezer to cool down #whoops #straya		
positive	Not Available		
neutral	"@Qantas hi, i've trying to contact quantas bu phone with no success since last thursday...i left an ipad in a plane, could you help me?"		
negative	My dad just dramatically got upset at me for no reason but I was getting an iPad tomorrow so now what		
positive	@pierce hahah. Excited for your live blog tomorrow. I know the rumors are strong but I remain dubious about the iPad pro being announced		
neutral	@Celeste_pewter I can't tell if it is working on my blog I will have to check tomorrow on the computer. I was using my iPad.		
positive	Why spec Noritz? We want to know! Submit a vid before Oct 31 explaining why &amp; you could win an iPad! http://t.co/QNPOTCjrK1 #NoritzPro		
neutral	I still doubt Apple will announce new iPad at tomorrow's event. Apple might dedicate most of the keynote on new Apple TV.		
positive	"@KimCummms I see. I hope it will survive. If not, you only have new when things break. Apple may announce a big size iPad tomorrow"		
negative	"ok so i want to cry like, my expected delivery date for my ipad is thursday which is AFTER i leave like this is the absolute worst"		
neutral	Uniting until yours postexistence bandeau it may be take effect actuary out the ipad onwards from desktop verge...		
positive	"#Apple is expected to unveil 2 iPhones, an Apple TV &amp; a larger iPad. Watch the live stream tonight at 7pm here http://t.co/QwoJ0yway0 #tech"		
neutral	"Should you upgrade from #Adobe #CS6 Suite? CS6 came out before the 1st iPad mini was released, in the same month Facebook bought Instagram!"		
neutral	"@daringfireball if Apple wants to sell me an iPad, they'd better announce it tomorrow"		
neutral	"#Apple to show the #iPhone6S, updates to the iPad, Apple TV and other products today http://t.co/2fSV8hScJa"		
neutral	1st u knew dat there wud b a lot of ppl chasing after harry so y'd u bring ur ipad w/ u U couldve just used ur phone https://t.co/5MSumtur1K		
negative	And 2nd it wasnt harrys fault that he had ran over your ipad so whyd you ask him to pay for the crack like wtf https://t.co/5MSumtM2qk		
neutral	Not Available		
positive	If your pupils can use an iPad better than you can then this course may well be ideal for you - http://t.co/8innWbrMqY		
positive	"SO excited for the #Apple keynote tomorrow, I need a rose gold iPhone 6s plus in my life. AND They're rumoured to announce the new iPad YAY"		
neutral	1st he smashed someone's phone now ran over an iPad he hates you all https://t.co/Vxn34DDrk6		
positive	"Also, the iPhone 6S, 6S Plus and the new iPad will be coming out tomorrow morning! Will be checking out the highlights."		
neutral	@darebeark @alyaeldeeb12345 my memory  doesnt have more space. So i cant download it :( but i'll try to download it tomorrow from iPad		
neutral	@garrettc Do you think it knows that in a couple of hours it may be one step closer to obsolescence (and outpaced by a giant iPad at that)		
positive	Not Available		
positive	Not Available		
negative	Pausing on this day of my 31st year to yell at my ipad because pandora refuses to play the Carpenters' Superstar.		
positive	Giant iPad anyone? Don't forget to check out the Apple Event at 1pm EST. #apple #charlotte http://t.co/uOVQhibSJ2 http://t.co/GVhKOJPUIJ		
neutral	Just $6.99 for the Hebrew Crash Course by Friday. Get Survival Phrases for the iPad or Mac: https://t.co/O4YGQFgtaa http://t.co/NczpkYotRo		
positive	"iPad Pro, Apple TV expected to take center stage Wednesday: It's that time of the year. For five years, Apple ... http://t.co/eHpn3KzylM"		
neutral	Top 5 Gambling Apps for the iPad http://t.co/2JbwPxRzY8		
positive	Can't wait to see the iPad Plus .... #Apple #AppleEvent #TimCook  https://t.co/qiR5JjDdjp		
neutral	The Accounting Career Fair is this Friday! Be sure to engage with us by using #kubusfair--you might win an iPad mini!		
positive	"New iPhones, iPad Pro, and Apple TV on the way today at 10 A.M. (PDT)! #AppleEvent http://t.co/WLFT7hrxH8"		
neutral	"I wanna go find the iPad so I can watch videos and train muh pokeymanz, rip iPod D:  tomorrow marks two weeks"		
positive	Is that I am very excited to share on Instagram brings their app to iPad and redesigns the iWatch in November.		
neutral	wait...I may reconsider my decision to get surface pro 4 if ipad pro comes with a stylus with pressure sensitivity		
positive	#castleberryisd 5th grade iPad Deployment going well! Students are excited! http://t.co/hcPY5IR8ZM		
positive	"May the Force (touch) be with you, Apple. Unleash that monster iPad. Come on! #AppleEvent"		
neutral	Not Available		
positive	Happy Apple Fanboy Day! May the iPad be with you.		
positive	It was fun to see the excitement on the 6th graders' faces. And some of them seem to be iPad pros already! https://t.co/YnZtTTyg4W		
positive	1st gen iPad mini still going strong. Love that little guy.		
positive	"Looking forward to the #AppleEvent today. It will make for interesting 4th Quarter results w/ an upgrade to the iPhone, iPad, and Apple TV"		
neutral	Does he mean a tv or a giant iPad?  https://t.co/oITONF1nPq		
negative	Did he just spoil the iPad Pro?  https://t.co/4wQWl5RhA5		
positive	Here comes the new Apple TV! And the iPad Pro. https://t.co/mItEONUDl4		
negative	Not Available		
positive	@MarkVonVegas It's the best. I can't wait to christen my new patio on September 26 with some coffee and RedZone on ipad.		
positive	Who is ready for the iPad Pro? Today may be the day...		
positive	Did you know you can split the keyboard on your iPad? I didn't. Here are some Ninja tricks for the iPad you may... http://t.co/RpzAoPo5vR		
positive	Not Available		
neutral	Not Available		
negative	Not Available		
positive	Not Available		
neutral	Not Available		
positive	Not Available		
positive	"Golf with the dudes, no work, pool day, and the new iPhone announcement.. Tomorrow shall be a good day."		
neutral	When will the iPhone 6 price drop? Immediately after the sep 9th announcement or not? and how much will it drop?		
positive	"11 hours until Apple announces the iPhone 6S, here's what to expect: http://t.co/K1hTCDm6fI"		
positive	New iPhone announcement tonight. If I don't get one ordered tomorrow with @ThreeUK for my upgrade there will probably be tears.		
positive	Not Available		
positive	Who is as excited as I am about @APPLEOFFIClAL announcement tomorrow?  I haven't had a new iPhone since the 4S - I'm ready! #blogchat		
positive	The new iPhone is announced tomorrow. I already want it		
neutral	"If you bought an iPhone today, you lost. New ones get introduced tomorrow.                             Don't lose, win."		
positive	"The 'numeracy map' just fits into an iPhone, bringing it alive, digitally! Search the AppStore, 1st level free. http://t.co/8HxVKGu8WI"		
neutral	The new iPhone will be announced tonight at 1AM (10th Sept). Here's how to watch it live http://t.co/aFRlZFTPc5 http://t.co/JIhzZ3paAA		
neutral	"While all eyes may be on the new iPhone today, this Apple product will be the most disruptive http://t.co/WIZnjgwOQn http://t.co/x8LHcVGju8"		
positive	"Apple is hosting its annual splash on Wednesday to unveil a new version of its best product, the iPhone #Africapkenya http://t.co/hL17VGWRnL"		
positive	I'm so excited for the new iphone release tomorrow yas.		
neutral	Apple will be hosting its next iPhone reveal event on September 9 at 9AM PST. You can watch a live stream of the event at GameSpot's ...		
neutral	"Today's the 9th? We've got some apple news coming, I just want to get on with it &amp; upgrade my iPhone."		
positive	Not Available		
neutral	Alex Gibney explains why his Steve Jobs documentary may cause you to put down your iPhone for good (via @Pocket) http://t.co/98tFA0lX2C		
positive	"Started the day listening to @theweeknd, new iPhone reveal later and the #NFL is back tomorrow. Happy hump day!"		
positive	Not Available		
neutral	"Today my doctor diagnosed me with a repetitive strain injury known as ""iPhone thumb"". May my social media use be a cautionary tale to all."		
positive	"Today Sept 9th Apple announces details on how iPhone will work with #Adblockers, #onlineadvertisers in the future."		
positive	Beyond excited for the Apple Event tomorrow. Mostly for new Apple Watch bands as I'll be trying not to get the new iPhone.		
positive	"New IPhone, it's a relegious day. https://t.co/ug29uE6zy1"		
neutral	"Today's iPhone 6S event: Start time, where to watch the live blog and how to stream http://t.co/TZUjjgbA5c"		
neutral	"@talk2GLOBE hi, may i ask what are the requirements needed for the iphone 5s under plan 999?"		
negative	If this new iPhone sounds like it'll suck after tomorrow's announcement then the joke's on me for saving up to get it.		
neutral	Trading Street: iPhone Change May Be How You'll Pay: Apple's biggest update to the iPhone may be how most cons... http://t.co/frOUvoV8nC		
positive	"I love Apple, despite the fact that I'm constantly dissing the iPhone. Really looking forward to tomorrow's event."		
positive	"iPhone 6s: Everything you need to know!: Apple's event of the year, which is being held on September 9, has ma... http://t.co/LrIJS2reRb"		
neutral	Not Available		
positive	"Apple is expected to announce the iPhone 6S at 1PM tomorrow.  Translation: At 1:00 PM tomorrow, the Internet will lose its shit."		
neutral	"With Apple expected to announce details of a new iPhone today, the timing may be right to sell your old smartphone. http://t.co/sQWHRSopJT"		
neutral	Prediction: I will have a status saying that I'll be buying the new iPhone by tomorrow morning. I've done that... http://t.co/bBoCXousDy		
neutral	Not Available		
neutral	@martinlmnt like what else can they offer honestly? I may just get another iPhone because I'm used to the OS		
negative	Not Available		
positive	Christmas in September! Apple's keynote on the upcoming iPhone is today at 10am Pacific!		
positive	Not Available		
positive	Analyst suggests this may be the last big iPhone launch - with @jeremycontext http://t.co/vBPQ4CZRE6 via @pcr_online #AppleEvent		
positive	"Also, the iPhone 6S, 6S Plus and the new iPad will be coming out tomorrow morning! Will be checking out the highlights."		
positive	Tech Tuesday: Apple launches new iPhone with 'Force Touch' http://t.co/jRUi50Nt7J #newiphone		
positive	"@TechJohnson I can't wait. I need a new phone! And since #Samsung has abandoned the UK market, I'll be ordering an iPhone this Friday"		
positive	"If Apple is upgrading the camera on the iPhone 6s models, I seriously may upgrade...&amp; my phone isn't even 1yr old yet! #photographyproblems."		
positive	"In Wednesday's #FirstFT - long reign the Queen, iPhone unveiling and more. Sign up at http://t.co/gDolGlrSv5 http://t.co/SIBupoDQu4"		
positive	@YMDgento it's gonna at least be a new iPhone event.  It's that time of year ago. The next iPhone comes out on/or around Sept 18th.		
positive	Will I be getting a new iPhone this year? No. But my two older kids will. So I'm kind of curious about today. http://t.co/8BESuqrn0S		
positive	So yeah.. back to the iEvent today. If Apple doesn't do low-cost iPhone 5C replacement model aka 6C then we may see peak iPhone within 12 mo		
positive	'unique mark patterns made by the oil of the fingertip on the glass of the iPhone screen when using different apps' https://t.co/9ol8o1Mand		
positive	Realising that its 9th sept today &amp; Apple will be announcing the new iphone at #AppleEvent today made my day!! #CantWait #Excited		
positive	Swanage - An Apple IPhone has been handed in @ Swanage Town Hall Office. Please come in and speak to us if you think it may be yours.		
positive	Business Insider: RUMOUR: Siri may always be ready to respond to your voice on the next iPhone (AAPL): Apple t... http://t.co/NtqPBIlAby		
positive	I really hope Apple weighs a cup of nuts on the iPhone 6S (9th Generation iPhone)		
neutral	@Humzatariq2 iThink they may introduce the iphone 6S but my cuzzo said the AppleWatch Red and new macbook size		
positive	This the 1st year I've not been to excited about the new iPhone announcement but I'm stoked for the new Apple TV &amp; their streaming service		
positive	@richdemuro would you PLEASE let us know when the iPhone 6s will be available for purchase? Hoping before the 17th of September. Thanks!!		
positive	The new IPhone is expected to be unveiled today at 1pm. As well as a potential Apple TV. Watch it here #AppleEvent: http://t.co/joAIR6Y7Fj		
neutral	Watch Apple's September 9 iPhone and more launch on @Livestream: http://t.co/ShAfxOU3bC If you have a few hours to kill.		
positive	"So iPhone 6th generation has 3 models: 6, 6 Plus and 6S. If I can wait it out I'll get the 7."		
negative	"7,000 seats for an Apple product announcement? iPhone is just upgrade. Apple/Siri TV may be big. I wonder who's playing? TayTay? Billy J.?"		
negative	Not Available		
positive	Can't wait to see the new iPhone tomorrow. And final can update my apple watch to OS2		
neutral	I truthfully liked my galaxy better as a phone experience but the game/app market is better on iPhone.  https://t.co/Juxz9dU2Sv		
positive	Not Available		
